,nova.csv,crisscross.csv,mvdsv.csv,proftp.csv,libmesh.csv,l2j.csv,jfreechart.csv
crisscross.csv,0.16,0.01,0.22,0.0,0.13,0.17,0.28
l2j.csv,0.16,0.17,0.65,0.54,0.76,0.01,0.79
libmesh.csv,0.14,0.31,0.08,0.3,0.11,0.29,0.02
mvdsv.csv,0.07,0.0,0.0,0.0,0.0,0.0,0.02
nova.csv,0.0,0.68,0.76,0.41,0.61,0.68,0.74
proftp.csv,0.14,0.22,0.48,0.0,0.33,0.22,0.61
