,nova.csv,crisscross.csv,mvdsv.csv,proftp.csv,libmesh.csv,l2j.csv,jfreechart.csv
crisscross.csv,6.0,1.0,68.0,0.0,1.0,6.0,103.0
l2j.csv,0.0,6.0,8.0,0.0,0.0,0.0,70.0
libmesh.csv,6.0,31.0,68.0,2.0,0.0,5.0,103.0
mvdsv.csv,56.0,120.0,0.0,0.0,71.0,270.0,103.0
nova.csv,0.0,10.0,46.0,0.0,1.0,1.0,65.0
proftp.csv,0.0,10.0,4.0,0.0,2.0,1.0,103.0
