,nova.csv,crisscross.csv,mvdsv.csv,proftp.csv,libmesh.csv,l2j.csv,jfreechart.csv
crisscross.csv,0.18,0.92,0.0,0.09,0.18,0.13,0.0
l2j.csv,0.65,0.38,0.73,0.77,0.41,0.98,0.57
libmesh.csv,0.1,0.06,0.0,0.12,0.95,0.24,0.0
mvdsv.csv,0.0,0.0,1.0,0.09,0.0,0.0,0.0
nova.csv,0.93,0.68,0.49,0.73,0.44,0.64,0.64
proftp.csv,0.27,0.33,0.84,0.98,0.26,0.46,0.0
