,nova.csv,crisscross.csv,mvdsv.csv,proftp.csv,libmesh.csv,l2j.csv,jfreechart.csv
crisscross.csv,0.89,0.9,0.93,0.5,0.9,0.97,0.83
l2j.csv,0.47,0.83,0.3,0.31,0.42,0.45,0.3
libmesh.csv,0.86,0.97,0.8,0.93,0.87,0.95,0.5
mvdsv.csv,0.67,0.0,0.83,0.5,0.0,0.0,0.5
nova.csv,0.75,0.48,0.38,0.34,0.47,0.38,0.31
proftp.csv,0.89,0.68,0.36,0.45,0.52,0.53,0.37
