,nova.csv,crisscross.csv,mb-unit.csv,ivatamasks.csv,ivataopenportal.csv,kolmafia.csv,olex2.csv
crisscross.csv,0.23,0.33,0.85,0.81,0.52,0.54,0.46
ivatamasks.csv,0.23,0.16,0.86,0.86,0.54,0.6,0.46
ivataopenportal.csv,0.23,0.2,0.86,0.71,0.73,0.57,0.46
kolmafia.csv,0.23,0.22,0.86,0.68,0.52,0.79,0.49
mb-unit.csv,0.33,0.2,0.9,0.69,0.53,0.57,0.62
nova.csv,0.52,0.13,0.86,0.79,0.49,0.55,0.42
olex2.csv,0.3,0.26,0.94,0.69,0.51,0.57,0.67
