,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.33,0.06,0.0,0.49,0.21,0.1,0.18,0.69
apolloplayer.csv,0.19,0.57,0.01,0.32,0.61,0.26,0.22,0.62
k3d.csv,0.2,0.07,0.0,0.17,0.14,0.59,0.0,0.39
keyczar.csv,0.09,0.0,0.0,0.41,0.16,0.0,0.0,0.77
kowari.csv,0.24,0.3,0.0,0.39,0.6,0.21,0.32,0.8
redshell.csv,0.14,0.27,0.0,0.07,0.87,0.25,0.13,0.45
rtb-team.csv,0.17,0.37,0.0,0.75,0.19,0.11,0.07,0.08
