,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.06,0.4,0.66,0.46,0.87
aime.csv,0.89,0.77,0.53,0.35,0.14
badtrinitycore.csv,0.96,0.87,0.85,0.13,0.99
electric-core.csv,0.56,0.58,0.13,0.76,0.64
olsrd.csv,0.71,0.01,0.61,0.58,0.63
