,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.96,0.65,0.39,0.63,0.17
aime.csv,0.15,0.28,0.63,0.76,0.88
badtrinitycore.csv,0.05,0.16,0.19,0.89,0.09
electric-core.csv,0.54,0.7,0.89,0.55,0.52
olsrd.csv,0.67,0.99,0.66,0.69,0.67
