,fbmanager.csv,psycle.csv,qgis.csv,emeraldemu.csv,bochs.csv,bl-toolkit.csv,unimrcp.csv,sbml.csv,wow-qrsk.csv,plplot.csv,openmalaria.csv,modellus.csv,ardour.csv,powerfolder.csv,pi-qmc.csv
ardour.csv,1.0,3.0,6.0,1.0,11.0,0.0,3.0,0.0,13.0,0.0,1.0,1.0,0.0,3.0,1.0
bl-toolkit.csv,4.0,1.0,3.0,3.0,0.0,0.0,12.0,7.0,25.0,3.0,0.0,6.0,0.0,57.0,5.0
bochs.csv,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,63.0,20.0,13.0,2.0,1.0,45.0,2.0
emeraldemu.csv,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,37.0,3.0,7.0,2.0,0.0,32.0,1.0
fbmanager.csv,0.0,3.0,1.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,19.0,12.0
modellus.csv,3.0,4.0,0.0,7.0,7.0,0.0,2.0,2.0,53.0,1.0,4.0,0.0,1.0,27.0,3.0
openmalaria.csv,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,5.0,2.0,43.0,10.0
pi-qmc.csv,1.0,1.0,0.0,0.0,1.0,2.0,3.0,8.0,10.0,0.0,4.0,3.0,0.0,20.0,0.0
plplot.csv,2.0,1.0,0.0,3.0,0.0,0.0,14.0,0.0,15.0,0.0,2.0,2.0,1.0,53.0,1.0
powerfolder.csv,64.0,268.0,0.0,452.0,0.0,71.0,100.0,107.0,0.0,77.0,92.0,0.0,158.0,0.0,77.0
psycle.csv,4.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,14.0,9.0,1.0,2.0,2.0,51.0,2.0
qgis.csv,1.0,0.0,0.0,7.0,0.0,0.0,8.0,1.0,14.0,15.0,3.0,0.0,1.0,78.0,2.0
sbml.csv,3.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,32.0,9.0,3.0,5.0,4.0,55.0,5.0
unimrcp.csv,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,125.0,0.0
wow-qrsk.csv,2.0,0.0,0.0,2.0,2.0,0.0,8.0,5.0,0.0,0.0,1.0,2.0,3.0,18.0,2.0
