,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.27,0.32,0.13,0.51,0.82,0.65,0.35,0.58,0.77
archive-crawler.csv,0.2,0.26,0.2,0.41,0.75,0.49,0.48,0.47,0.67
autowikibrowser.csv,0.22,0.3,0.11,0.42,0.72,0.55,0.31,0.7,0.83
jcae.csv,0.0,0.33,0.35,0.4,0.86,0.79,0.39,0.59,0.76
kmatplot.csv,0.0,0.43,0.13,0.38,0.69,0.58,0.35,0.51,0.78
mscore.csv,0.18,0.22,0.11,0.36,0.81,0.5,0.31,0.54,0.61
quickfast.csv,0.14,0.25,0.12,0.46,0.61,0.48,0.3,0.44,0.78
rhex.csv,0.33,0.32,0.11,0.41,0.73,0.36,0.22,0.5,0.72
riff-evolve.csv,0.29,0.3,0.12,0.47,0.85,0.75,0.36,0.63,0.78
