,dynalloy.csv,electric-core.csv,nosleepsoftware.csv,cities3d.csv,mptvseries.csv,mvnforum.csv,botsnscouts.csv,sumatrapdf.csv,ogre.csv,autat.csv,openfrag.csv,jparsec.csv,img-browse-sort.csv,qdvdauthor.csv,findbugs.csv,moast.csv,zxing.csv
autat.csv,0.68,0.98,0.75,0.98,0.8,0.67,0.88,0.5,0.5,0.88,0.89,0.58,0.0,0.83,0.92,0.95,0.83
botsnscouts.csv,0.88,0.73,0.75,0.9,0.83,0.67,0.46,0.0,0.95,0.83,0.83,0.83,0.36,0.0,0.48,0.85,0.86
cities3d.csv,0.57,0.89,0.9,0.97,0.5,0.49,0.68,0.55,0.5,0.47,0.7,0.63,0.88,0.41,0.56,0.58,0.71
dynalloy.csv,0.74,0.41,0.49,0.39,0.46,0.37,0.4,0.37,0.6,0.92,0.46,0.42,0.33,0.41,0.4,0.41,0.4
electric-core.csv,0.72,0.84,0.59,0.82,0.73,0.92,0.75,0.49,0.64,0.92,0.9,0.55,0.85,0.78,0.93,0.96,0.93
findbugs.csv,0.68,0.64,0.45,0.59,0.48,0.56,0.9,0.79,0.63,0.83,0.78,0.47,0.8,0.41,0.64,0.49,0.92
img-browse-sort.csv,0.54,0.45,0.51,0.5,0.65,0.5,0.56,0.68,0.74,0.45,0.6,0.56,0.77,0.48,0.59,0.53,0.86
jparsec.csv,0.44,0.41,0.59,0.42,0.46,0.5,0.48,0.38,0.48,0.59,0.48,0.59,0.37,0.48,0.42,0.92,0.47
moast.csv,0.86,0.94,0.83,0.95,0.0,0.0,0.8,0.93,0.0,0.0,0.88,0.0,0.67,0.0,0.8,0.42,0.0
mptvseries.csv,0.6,0.64,0.83,0.48,0.58,0.46,0.56,0.36,0.78,0.53,0.76,0.39,0.75,0.63,0.53,0.41,0.76
mvnforum.csv,0.96,0.99,0.8,0.93,0.75,0.72,0.8,0.94,0.98,0.8,0.95,0.48,0.67,0.86,0.9,0.75,0.94
nosleepsoftware.csv,0.95,0.5,0.77,0.68,0.71,0.69,0.7,0.67,0.62,0.9,0.53,0.47,0.57,0.5,0.52,0.77,0.48
ogre.csv,0.39,0.36,0.43,0.34,0.37,0.31,0.32,0.34,0.43,0.35,0.43,0.39,0.31,0.38,0.32,0.39,0.39
openfrag.csv,0.46,0.39,0.42,0.42,0.38,0.34,0.37,0.42,0.51,0.48,0.52,0.39,0.35,0.4,0.32,0.4,0.37
qdvdauthor.csv,0.51,0.45,0.46,0.48,0.6,0.44,0.43,0.53,0.62,0.38,0.5,0.44,0.67,0.44,0.38,0.87,0.57
sumatrapdf.csv,0.56,0.57,0.8,0.62,0.46,0.4,0.48,0.65,0.64,0.5,0.52,0.39,0.42,0.5,0.43,0.4,0.57
zxing.csv,0.6,0.76,0.48,0.6,0.63,0.62,0.71,0.0,0.7,0.63,0.54,0.8,0.62,0.44,0.57,0.74,0.41
