,recall,precision,pf,wins
autat.csv,0.15,0.67,0.04,16
botsnscouts.csv,0.19,0.5,0.06,12
cities3d.csv,0.59,0.35,0.61,1
dynalloy.csv,0.7,0.43,0.59,5
electric-core.csv,0.38,0.47,0.29,10
findbugs.csv,0.58,0.43,0.41,9
img-browse-sort.csv,0.48,0.56,0.3,15
jparsec.csv,0.68,0.38,0.62,2
moast.csv,0.06,0.33,0.04,3
mptvseries.csv,0.54,0.54,0.31,14
mvnforum.csv,0.2,0.5,0.11,11
nosleepsoftware.csv,0.31,0.43,0.23,6
ogre.csv,1.0,0.38,1.0,0
openfrag.csv,0.8,0.43,0.56,8
qdvdauthor.csv,0.55,0.44,0.41,7
sumatrapdf.csv,0.69,0.5,0.36,13
zxing.csv,0.36,0.4,0.36,4
