,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,7.0,4.0,0.0,0.0,0.0,0.0,1.0
gisgraphy.csv,5.0,1.0,0.0,4.0,6.0,0.0,0.0
haggle.csv,4.0,2.0,0.0,0.0,0.0,0.0,8.0
java-gnome.csv,10.0,1.0,7.0,0.0,2.0,4.0,9.0
magicwars.csv,23.0,0.0,0.0,0.0,5.0,0.0,3.0
orc.csv,0.0,3.0,1.0,0.0,9.0,0.0,2.0
servicestack.csv,6.0,1.0,0.0,0.0,7.0,0.0,2.0
