,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.21,0.07,0.2,0.06,0.0,0.0,0.06
gisgraphy.csv,0.15,0.77,0.54,0.31,0.16,0.78,0.0
haggle.csv,0.17,0.24,0.0,0.25,0.15,0.26,0.19
java-gnome.csv,0.81,0.07,0.44,0.06,0.6,0.26,0.62
magicwars.csv,0.93,0.01,0.98,0.94,0.93,0.98,0.98
orc.csv,0.0,0.53,0.07,0.5,0.2,0.26,0.23
servicestack.csv,0.28,0.17,0.49,0.31,0.42,0.0,0.65
