,beast-mcmc.csv,openefm.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jgnash.csv,jbasic.csv,apertium.csv,yarp0.csv,exist.csv,mp-rechnungs-und-kundenverwaltung.csv,wheat.csv,ingex.csv,power-architect.csv,javaprofiler.csv
apertium.csv,6.0,1.0,0.0,16.0,1.0,2.0,0.0,0.0,15.0,0.0,1.0,7.0,0.0,2.0,0.0,2.0,0.0,3.0
beast-mcmc.csv,4.0,0.0,0.0,5.0,1.0,1.0,0.0,5.0,33.0,2.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0
cuberok.csv,2.0,3.0,0.0,21.0,0.0,1.0,0.0,1.0,20.0,1.0,2.0,8.0,7.0,0.0,3.0,2.0,0.0,0.0
exist.csv,2.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,56.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ingex.csv,9.0,0.0,3.0,10.0,1.0,3.0,0.0,4.0,31.0,0.0,1.0,2.0,7.0,4.0,0.0,2.0,0.0,0.0
javaprofiler.csv,7.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,59.0,3.0,13.0,3.0,11.0,0.0,2.0,3.0,0.0,0.0
jbasic.csv,8.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,29.0,0.0,8.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0
jgnash.csv,2.0,3.0,0.0,4.0,1.0,1.0,0.0,5.0,3.0,4.0,3.0,6.0,1.0,8.0,0.0,4.0,1.0,0.0
jrefactory.csv,10.0,1.0,0.0,11.0,1.0,1.0,1.0,5.0,56.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
jsecurity.csv,1.0,1.0,1.0,2.0,0.0,1.0,0.0,7.0,14.0,1.0,2.0,4.0,4.0,6.0,1.0,6.0,0.0,1.0
libopenmetaverse.csv,12.0,1.0,0.0,11.0,1.0,0.0,0.0,6.0,68.0,0.0,6.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0
mobicents.csv,11.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,5.0,0.0,2.0,18.0,7.0,3.0,0.0,2.0,0.0,0.0
mp-rechnungs-und-kundenverwaltung.csv,17.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
openefm.csv,9.0,0.0,0.0,13.0,0.0,2.0,0.0,6.0,34.0,0.0,2.0,6.0,9.0,11.0,0.0,1.0,0.0,0.0
power-architect.csv,6.0,0.0,2.0,7.0,1.0,0.0,1.0,4.0,54.0,0.0,7.0,3.0,11.0,0.0,0.0,3.0,0.0,0.0
sidekar.csv,241.0,1.0,88.0,207.0,0.0,70.0,508.0,1.0,169.0,128.0,82.0,53.0,196.0,148.0,51.0,78.0,67.0,0.0
wheat.csv,20.0,2.0,2.0,5.0,2.0,3.0,0.0,2.0,21.0,0.0,4.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0
yarp0.csv,12.0,5.0,3.0,10.0,5.0,0.0,0.0,12.0,6.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0
