,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.63,0.99,0.24,0.38,0.45,0.39,0.11,0.46
emite.csv,0.49,0.34,0.31,0.41,0.81,0.52,0.08,0.95
irrlicht.csv,0.63,0.32,0.24,0.37,1.0,0.48,0.17,0.46
migen.csv,0.97,0.5,0.35,0.43,0.35,0.38,0.18,0.14
motu.csv,0.52,0.33,0.4,0.92,0.31,0.41,0.09,0.0
openxava.csv,0.52,0.23,1.0,0.09,0.44,0.44,0.17,0.17
truevision.csv,0.63,0.44,0.25,0.38,0.65,0.99,0.22,0.56
zoolib.csv,0.11,0.19,0.0,0.11,0.19,0.19,0.79,0.17
