,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.46,0.74,0.72,0.51,0.72,0.74,0.64,0.65
emite.csv,0.56,0.63,0.43,0.44,0.48,0.39,0.55,0.53
irrlicht.csv,0.39,0.65,0.79,0.4,0.5,0.39,0.53,0.58
migen.csv,0.53,0.51,0.64,0.5,0.79,0.69,0.81,0.92
motu.csv,0.6,0.66,0.62,0.82,0.8,0.85,0.97,0.5
openxava.csv,0.44,0.95,0.94,0.9,0.61,0.44,0.54,0.8
truevision.csv,0.37,0.38,0.34,0.38,0.62,0.56,0.77,0.43
zoolib.csv,0.67,0.92,0.95,0.83,0.96,0.75,0.96,0.8
