,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.52,1.0,0.14,0.26,0.81,0.33,0.07,0.44
emite.csv,0.46,0.31,0.19,0.27,0.76,0.37,0.05,0.97
irrlicht.csv,0.49,0.32,0.15,0.23,1.0,0.33,0.09,0.5
migen.csv,0.97,0.39,0.25,0.33,0.81,0.39,0.13,0.23
motu.csv,0.7,0.32,0.31,1.0,0.8,0.6,0.08,0.0
openxava.csv,0.49,0.33,1.0,0.1,0.86,0.42,0.11,0.6
truevision.csv,0.48,0.29,0.15,0.24,0.87,0.97,0.13,0.43
zoolib.csv,0.67,0.38,0.0,0.17,0.68,1.0,0.88,0.6
