,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,2.0,0.0,24.0,10.0,0.0,24.0,10.0,5.0
emite.csv,2.0,2.0,2.0,7.0,1.0,19.0,17.0,0.0
irrlicht.csv,1.0,2.0,29.0,10.0,0.0,1.0,15.0,0.0
migen.csv,0.0,9.0,11.0,4.0,0.0,7.0,4.0,3.0
motu.csv,0.0,11.0,0.0,0.0,0.0,1.0,4.0,70.0
openxava.csv,4.0,2.0,0.0,9.0,0.0,2.0,7.0,1.0
truevision.csv,2.0,7.0,0.0,11.0,0.0,0.0,14.0,3.0
zoolib.csv,0.0,6.0,147.0,3.0,0.0,0.0,0.0,0.0
