,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.0,0.36,0.55,0.0,0.71,0.57,0.03,0.0,0.2,0.0
fontforge.csv,0.44,0.3,0.43,0.36,0.69,0.46,0.02,0.64,0.12,0.2
hatari.csv,0.44,0.43,0.62,0.37,0.7,0.49,0.02,0.42,0.13,0.22
jcl.csv,0.54,0.36,0.5,0.47,0.8,0.46,0.03,0.47,0.23,0.23
ltp.csv,0.41,0.34,0.46,0.44,0.81,0.42,0.0,0.43,0.14,0.2
net-snmp.csv,0.58,0.33,0.46,0.35,0.72,0.34,0.06,0.44,0.08,0.18
opde.csv,0.45,0.33,0.45,0.52,0.72,0.42,0.04,0.51,0.1,0.18
powerfolder-.csv,0.48,0.53,0.62,0.31,0.57,0.36,0.07,1.0,0.12,0.2
quantlib.csv,0.46,0.16,1.0,0.0,0.69,0.18,0.0,0.44,0.12,0.35
