,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.0,0.39,0.28,0.0,0.9,0.33,0.6,0.0,0.08,0.01
fontforge.csv,0.96,0.88,1.0,1.0,1.0,0.65,1.0,0.26,0.99,0.99
hatari.csv,0.69,0.42,0.28,0.69,0.88,0.5,0.75,0.97,0.95,0.29
jcl.csv,0.59,0.41,0.58,0.2,0.46,0.46,0.71,0.52,0.29,0.61
ltp.csv,0.39,0.57,0.81,0.51,0.4,0.62,0.77,0.42,0.73,0.66
net-snmp.csv,0.37,0.51,0.39,0.53,0.51,0.53,0.31,0.87,0.58,0.71
opde.csv,1.0,0.38,1.0,0.29,0.83,0.52,0.44,0.68,0.75,0.56
powerfolder-.csv,0.51,0.24,0.17,0.78,0.28,0.19,0.27,0.0,0.5,0.35
quantlib.csv,0.88,0.28,0.0,0.0,1.0,0.32,0.0,1.0,1.0,0.34
