,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.0,0.54,0.45,0.0,0.35,0.65,0.77,0.0,0.17,0.0
fontforge.csv,0.17,0.39,0.0,0.0,0.0,0.64,0.0,0.61,0.05,0.05
hatari.csv,0.55,0.7,0.58,0.57,0.39,0.65,0.62,0.13,0.21,0.37
jcl.csv,0.7,0.56,0.63,0.36,0.73,0.57,0.67,0.56,0.65,0.61
ltp.csv,0.37,0.63,0.5,0.66,0.72,0.57,0.0,0.44,0.6,0.56
net-snmp.csv,0.63,0.58,0.44,0.51,0.55,0.4,0.92,0.41,0.37,0.51
opde.csv,0.0,0.48,0.0,0.58,0.5,0.53,0.86,0.67,0.49,0.49
powerfolder-.csv,0.57,0.67,0.39,0.46,0.19,0.18,0.93,0.05,0.5,0.37
quantlib.csv,0.4,0.16,0.28,0.0,0.0,0.13,0.0,0.0,0.0,0.7
