,rezilla.csv,webdriver.csv,minig.csv,jparsec.csv,kmess.csv
jparsec.csv,0.0,0.0,1.0,0.0,1.0
kmess.csv,5.0,4.0,0.0,0.0,0.0
minig.csv,0.0,0.0,0.0,3.0,1.0
rezilla.csv,0.0,0.0,1.0,2.0,1.0
webdriver.csv,1.0,0.0,1.0,1.0,0.0
