,nova.csv,crisscross.csv,mvdsv.csv,proftp.csv,libmesh.csv,l2j.csv,jfreechart.csv
crisscross.csv,1745.5,173.0,659.5,97.5,193.0,198.0,4710.0
l2j.csv,91.5,66.5,480.5,97.5,450.5,198.0,2139.5
libmesh.csv,343.5,808.0,324.0,175.0,95.5,98.5,0.0
mvdsv.csv,955.0,0.0,180.0,185.0,159.0,28.5,437.0
nova.csv,65.5,1322.0,1634.0,86.5,95.5,185.5,2929.5
proftp.csv,0.0,98.5,0.0,97.5,89.5,197.5,647.5
