,pclasses.csv,olap-navigator.csv,re2c.csv,tzod.csv,wxcrp.csv,atlc.csv,konversation.csv,co-ode-owl-plugins.csv,etherboot.csv,boost-sandbox.csv,plato.csv,freebios.csv,clamav.csv,miranda-icq.csv,jasperreports.csv,frogatto.csv,rebecca-aiml.csv,glelite.csv
atlc.csv,1.0,0.0,0.0,3.0,0.0,0.0,15.0,10.0,0.0,1.0,0.0,1.0,7.0,8.0,182.0,1.0,3.0,0.0
boost-sandbox.csv,0.0,0.0,0.0,2.0,0.0,1.0,6.0,8.0,7.0,2.0,0.0,1.0,10.0,6.0,53.0,0.0,2.0,0.0
clamav.csv,3.0,0.0,2.0,2.0,5.0,0.0,23.0,13.0,6.0,1.0,0.0,3.0,1.0,3.0,93.0,2.0,4.0,0.0
co-ode-owl-plugins.csv,6.0,0.0,0.0,3.0,4.0,0.0,20.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,356.0,7.0,3.0,0.0
etherboot.csv,19.0,0.0,56.0,2.0,0.0,0.0,17.0,2.0,1.0,2.0,0.0,2.0,13.0,201.0,502.0,1.0,185.0,0.0
freebios.csv,1.0,0.0,0.0,2.0,0.0,0.0,17.0,5.0,0.0,1.0,0.0,0.0,10.0,4.0,37.0,2.0,2.0,0.0
frogatto.csv,10.0,0.0,0.0,1.0,6.0,4.0,12.0,8.0,0.0,0.0,0.0,2.0,4.0,7.0,180.0,0.0,0.0,0.0
glelite.csv,15.0,0.0,0.0,5.0,5.0,0.0,22.0,13.0,0.0,0.0,0.0,1.0,12.0,4.0,181.0,0.0,3.0,0.0
jasperreports.csv,1.0,0.0,11.0,3.0,0.0,0.0,20.0,13.0,0.0,2.0,0.0,0.0,12.0,3.0,18.0,2.0,31.0,0.0
konversation.csv,8.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,81.0,0.0,1.0,0.0
miranda-icq.csv,11.0,0.0,4.0,5.0,1.0,0.0,8.0,19.0,0.0,1.0,0.0,1.0,1.0,8.0,127.0,3.0,1.0,0.0
olap-navigator.csv,5.0,0.0,0.0,10.0,4.0,1.0,14.0,14.0,0.0,2.0,0.0,0.0,6.0,7.0,125.0,2.0,60.0,0.0
pclasses.csv,0.0,0.0,6.0,3.0,4.0,69.0,15.0,3.0,0.0,0.0,0.0,1.0,0.0,201.0,214.0,1.0,1.0,0.0
plato.csv,1.0,0.0,0.0,4.0,0.0,0.0,20.0,9.0,0.0,2.0,0.0,1.0,13.0,4.0,179.0,2.0,3.0,0.0
re2c.csv,2.0,0.0,0.0,8.0,5.0,0.0,10.0,3.0,5.0,1.0,0.0,1.0,3.0,2.0,120.0,2.0,3.0,0.0
rebecca-aiml.csv,3.0,0.0,0.0,10.0,9.0,0.0,18.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0
tzod.csv,4.0,1.0,0.0,4.0,2.0,1.0,41.0,9.0,0.0,0.0,1.0,0.0,6.0,2.0,302.0,5.0,3.0,0.0
wxcrp.csv,10.0,0.0,0.0,7.0,1.0,1.0,27.0,10.0,0.0,2.0,0.0,0.0,2.0,3.0,182.0,0.0,3.0,0.0
