,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.25,0.45,0.27,0.26,0.37,0.4,0.41,0.1
aime.csv,0.75,1.0,0.54,0.01,0.32,0.09,0.18,0.0
badtrinitycore.csv,0.0,0.05,0.25,0.19,0.37,0.29,0.18,0.13
electric-core.csv,0.75,0.65,0.23,0.4,0.76,0.58,0.75,0.55
geochat.csv,0.5,1.0,0.81,0.49,0.28,0.05,0.01,0.21
mumble.csv,0.88,0.95,0.53,0.03,0.53,0.18,0.24,0.47
olsrd.csv,0.71,0.2,0.35,0.36,0.49,0.62,0.63,0.42
t-2.csv,0.29,0.3,0.4,0.47,0.93,0.42,0.18,0.61
