,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.79,0.78,0.47,0.34,0.34,0.48,0.12,0.1
aime.csv,0.56,0.87,0.18,0.0,0.47,0.32,0.09,0.0
badtrinitycore.csv,0.0,0.03,0.36,0.5,0.27,0.56,0.27,0.28
electric-core.csv,0.71,0.86,0.51,0.28,0.31,0.44,0.25,0.34
geochat.csv,0.54,0.87,0.22,0.05,0.17,0.13,0.05,0.45
mumble.csv,0.69,0.88,0.22,0.16,0.41,0.72,0.16,0.38
olsrd.csv,0.75,0.82,0.36,0.29,0.32,0.54,0.21,0.39
t-2.csv,0.43,0.63,0.26,0.2,0.25,0.45,0.44,0.36
