,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,2.0,1.0,561.0,50.0,0.0,4.0,7.0,0.0
bibedt.csv,0.0,1.0,128.0,0.0,1.0,2.0,4.0,1.0
customwars.csv,0.0,3.0,185.0,1.0,0.0,0.0,3.0,0.0
impala.csv,2.0,2.0,85.0,0.0,3.0,5.0,2.0,0.0
massiv.csv,140.0,101.0,1.0,50.0,1.0,55.0,1.0,0.0
playerstage.csv,0.0,1.0,98.0,0.0,7.0,2.0,5.0,0.0
quarkplusplus.csv,1.0,0.0,109.0,7.0,1.0,0.0,8.0,0.0
xinity.csv,1.0,2.0,249.0,2.0,7.0,4.0,7.0,0.0
