,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.47,0.67,0.0,0.0,0.22,0.33,0.15,0.6
bibedt.csv,0.76,0.48,0.01,0.31,0.13,0.55,0.11,0.6
customwars.csv,0.44,0.59,0.0,0.27,0.24,0.67,0.13,0.61
impala.csv,0.5,0.5,0.01,0.24,0.29,0.18,0.23,0.67
massiv.csv,0.0,0.0,0.19,0.0,0.38,0.0,0.1,0.83
playerstage.csv,0.66,0.36,0.01,0.4,0.17,0.5,0.1,0.62
quarkplusplus.csv,0.43,0.27,0.02,0.29,0.18,0.6,0.1,0.6
xinity.csv,0.3,0.54,0.01,0.17,0.23,0.39,0.12,0.74
