,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.43,0.66,0.0,0.0,0.23,0.13,0.25,0.24
bibedt.csv,0.64,0.32,0.03,0.38,0.19,0.52,0.15,0.55
customwars.csv,0.49,0.61,0.01,0.4,0.33,0.44,0.21,0.7
impala.csv,0.09,0.39,0.02,0.32,0.17,0.11,0.32,0.3
massiv.csv,0.0,0.0,0.32,0.0,0.24,0.0,0.06,0.21
playerstage.csv,0.69,0.15,0.02,0.48,0.26,0.43,0.16,0.51
quarkplusplus.csv,0.49,0.09,0.04,0.39,0.26,0.61,0.17,0.62
xinity.csv,0.36,0.67,0.01,0.24,0.29,0.51,0.2,0.78
