,rosegarden.csv,rsyslog.csv,gpac.csv,bacnet.csv,boost.csv,kftpgrabber.csv,netatalk.csv,openmsx.csv,doomlegacy.csv,xqilla.csv,bibletime.csv,open-ms.csv,xmoto.csv,sandiaportals.csv,nativeclient.csv
bacnet.csv,585.0,292.5,97.5,193.0,687.0,98.5,368.5,196.0,86.5,2130.0,94.5,99.0,97.5,98.5,198.0
bibletime.csv,488.5,490.0,196.0,390.0,585.5,98.5,380.5,196.0,96.5,3072.0,97.5,99.0,97.5,98.5,99.0
boost.csv,193.0,279.0,95.5,390.0,482.5,98.5,169.0,97.5,97.5,3706.5,96.5,99.0,97.5,93.5,93.5
doomlegacy.csv,685.0,71.5,87.5,104.5,191.0,98.5,82.5,192.0,99.0,3163.5,97.5,99.0,92.5,93.5,187.0
gpac.csv,767.0,490.0,95.5,390.0,1079.0,98.5,380.5,484.5,97.5,4127.0,98.5,99.0,97.5,98.5,99.0
kftpgrabber.csv,627.5,91.5,196.0,291.5,980.5,98.5,359.0,196.0,99.0,846.0,94.5,99.0,97.5,0.0,97.5
nativeclient.csv,294.5,285.0,354.0,289.5,877.0,98.5,281.5,97.5,97.5,3060.0,98.5,99.0,97.5,98.5,99.0
netatalk.csv,198.0,180.0,196.0,93.5,585.5,98.5,359.0,196.0,99.0,2423.5,98.5,99.0,97.5,98.5,99.0
open-ms.csv,488.0,85.5,172.0,83.5,583.5,98.5,176.0,95.5,99.0,1337.0,98.5,294.5,97.5,93.5,96.5
openmsx.csv,99.0,330.5,87.5,95.5,486.5,78.5,169.0,287.5,99.0,1651.0,98.5,99.0,188.0,91.5,99.0
rosegarden.csv,291.5,186.0,95.5,291.5,585.0,98.5,262.5,196.0,99.0,3319.5,98.5,99.0,97.5,98.5,198.0
rsyslog.csv,585.0,279.0,177.0,191.0,881.0,98.5,262.5,196.0,97.5,3779.0,98.5,99.0,97.5,98.5,99.0
sandiaportals.csv,99.0,475.0,196.0,390.0,195.0,98.5,169.0,97.5,95.5,3271.5,98.5,99.0,97.5,98.5,198.0
xmoto.csv,780.5,190.5,196.0,92.5,785.5,98.5,380.5,94.5,95.5,729.0,98.5,99.0,97.5,98.5,94.5
xqilla.csv,198.0,10.5,97.5,91.5,448.5,98.5,272.0,540.5,99.0,68.5,98.5,196.0,97.5,97.5,97.5
