,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.26,0.4,0.35,0.55,0.39,0.42,0.47,0.95
cornerstone.csv,0.74,0.6,0.61,0.94,0.56,0.57,0.72,0.67
frogatto.csv,0.47,0.8,0.48,0.57,0.6,0.64,1.0,0.74
novembre.csv,0.09,1.0,0.12,0.43,0.51,0.33,0.14,0.27
ns-3.csv,0.99,0.8,0.57,0.45,0.56,0.49,0.69,0.84
open-beos.csv,0.52,0.53,0.96,0.51,0.61,0.45,0.58,0.51
planeshift.csv,0.74,0.93,0.76,0.71,0.99,0.88,0.64,0.91
sbml.csv,0.61,0.67,0.74,0.61,0.76,0.97,0.75,0.7
