,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.68,0.64,0.73,0.5,0.54,0.56,0.52,0.47
cornerstone.csv,0.45,0.43,0.57,0.43,0.54,0.51,0.52,0.47
frogatto.csv,0.55,0.33,0.57,0.48,0.44,0.48,0.5,0.39
novembre.csv,0.95,0.67,0.97,0.49,0.45,0.75,0.83,0.76
ns-3.csv,0.49,0.43,0.45,0.56,0.4,0.59,0.36,0.4
open-beos.csv,0.57,0.46,0.6,0.44,0.46,0.52,0.48,0.51
planeshift.csv,0.49,0.39,0.43,0.35,0.38,0.39,0.49,0.37
sbml.csv,0.41,0.39,0.41,0.49,0.34,0.39,0.39,0.4
