,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.78,0.43,0.71,0.71,0.88,0.94,0.68,0.98
cornerstone.csv,0.67,0.26,0.6,0.94,0.8,0.7,0.59,0.63
frogatto.csv,0.69,0.31,0.53,0.58,0.79,0.79,0.95,0.63
novembre.csv,0.62,1.0,0.47,0.47,0.84,0.89,0.83,0.71
ns-3.csv,0.98,0.29,0.52,0.69,0.8,0.84,0.69,0.6
open-beos.csv,0.69,0.33,0.99,0.4,0.8,0.77,0.64,0.67
planeshift.csv,0.72,0.3,0.46,0.56,1.0,0.79,0.62,0.57
sbml.csv,0.73,0.32,0.48,0.57,0.81,1.0,0.61,0.64
