,f1,g,recall,precision,pf,wins
alleg.csv,0.355,0.45999999999999996,0.44,0.31999999999999995,0.405,3
buddata-ebxml-registry.csv,0.495,0.15000000000000002,1.0,0.345,0.965,1
co-ode-owl-plugins.csv,0.45999999999999996,0.54,0.575,0.47,0.425,11
firebreath.csv,0.49,0.55,0.65,0.5,0.41000000000000003,14
gretl.csv,0.505,0.625,0.725,0.41,0.48,15
konversation.csv,0.36,0.415,0.37,0.415,0.2,5
lazarus-ccr.csv,0.395,0.45999999999999996,0.63,0.33999999999999997,0.605,4
linuxsh.csv,0.30500000000000005,0.275,0.31,0.42,0.245,2
migen.csv,0.355,0.41,0.375,0.46499999999999997,0.22999999999999998,6
moviesandbox.csv,0.425,0.565,0.655,0.375,0.36,12
mvnforum.csv,0.385,0.455,0.5,0.505,0.33499999999999996,7
ontomorphtab.csv,0.5,0.5,0.84,0.41000000000000003,0.72,9
opengs.csv,0.345,0.44,0.39,0.54,0.2,8
plplot.csv,0.565,0.625,0.785,0.44999999999999996,0.57,17
scite-ru.csv,0.51,0.585,0.865,0.43000000000000005,0.67,13
tokratan.csv,0.39,0.525,0.51,0.41000000000000003,0.275,10
vrjuggler.csv,0.245,0.21,0.18,0.425,0.095,0
xuggle.csv,0.515,0.61,0.62,0.445,0.375,16
