,f1,g,recall,precision,pf,wins
array4j.csv,0.23500000000000001,0.485,0.54,0.19,0.62,4
bigdata.csv,0.25,0.375,0.43,0.2,0.275,6
calcubetimer.csv,0.31,0.405,0.39,0.22,0.38,5
jas.csv,0.245,0.335,0.3,0.265,0.32499999999999996,2
jbpm.csv,0.085,0.07,0.055,0.265,0.035,1
jgossipforum.csv,0.32499999999999996,0.325,0.28500000000000003,0.345,0.17,7
joustsim.csv,0.33499999999999996,0.615,0.705,0.22,0.275,11
madman.csv,0.155,0.30500000000000005,0.305,0.14500000000000002,0.5449999999999999,0
mule.csv,0.31000000000000005,0.625,0.62,0.235,0.43,9
nunit.csv,0.21500000000000002,0.45,0.42000000000000004,0.135,0.4,3
piccolo2d.csv,0.36,0.44,0.425,0.36,0.16999999999999998,10
sblim.csv,0.28,0.475,0.445,0.215,0.235,8
