,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.03,0.0,0.0,0.0,0.0
foursquared.csv,0.16,0.05,0.04,0.0,0.0,0.24
ifmo-game-1.csv,0.0,0.09,0.04,0.09,0.49,0.08
micomt.csv,0.21,0.32,0.22,0.59,0.0,0.64
voms.csv,0.13,0.0,0.07,0.11,0.0,0.33
