,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,83.0,74.0,0.0,69.0,71.0,117.0
foursquared.csv,8.0,2.0,70.0,0.0,0.0,117.0
ifmo-game-1.csv,0.0,74.0,70.0,1.0,2.0,117.0
micomt.csv,11.0,15.0,11.0,5.0,0.0,60.0
voms.csv,7.0,0.0,1.0,3.0,71.0,117.0
