,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.5,0.67,0.0,0.0,0.0
foursquared.csv,0.85,0.8,0.67,0.61,0.0,0.71
ifmo-game-1.csv,0.86,0.83,0.67,0.86,0.81,0.89
micomt.csv,0.82,0.92,0.94,0.4,0.9,0.53
voms.csv,0.91,0.89,0.83,0.88,0.0,0.56
