,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.73,0.68,0.09,0.88,0.92,1.02
foursquared.csv,0.86,0.89,1.01,0.19,1.0,1.01
ifmo-game-1.csv,0.38,1.0,0.69,0.81,1.01,1.05
micomt.csv,0.88,0.79,0.9,0.96,0.24,0.94
voms.csv,0.68,0.21,0.9,0.44,0.69,0.79
