,beast-mcmc.csv,openefm.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jgnash.csv,jbasic.csv,apertium.csv,yarp0.csv,exist.csv,mp-rechnungs-und-kundenverwaltung.csv,wheat.csv,ingex.csv,power-architect.csv,javaprofiler.csv
apertium.csv,10.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,9.0,1.0,7.0,0.0,0.0,0.0,0.0
beast-mcmc.csv,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,0.0,6.0,4.0,11.0,0.0,1.0,1.0,0.0,0.0
cuberok.csv,6.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,41.0,0.0,9.0,12.0,5.0,0.0,0.0,1.0,0.0,2.0
exist.csv,8.0,5.0,0.0,1.0,2.0,0.0,2.0,4.0,6.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0
ingex.csv,8.0,2.0,6.0,12.0,0.0,4.0,0.0,4.0,17.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0
javaprofiler.csv,3.0,5.0,0.0,10.0,0.0,0.0,0.0,8.0,32.0,0.0,7.0,4.0,6.0,17.0,0.0,2.0,0.0,0.0
jbasic.csv,3.0,2.0,0.0,0.0,1.0,3.0,0.0,4.0,15.0,0.0,0.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0
jgnash.csv,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,9.0,8.0,0.0,2.0,0.0,0.0
jrefactory.csv,3.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,32.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
jsecurity.csv,4.0,10.0,0.0,0.0,1.0,0.0,2.0,5.0,27.0,1.0,3.0,6.0,7.0,0.0,0.0,3.0,0.0,0.0
libopenmetaverse.csv,12.0,1.0,0.0,11.0,1.0,0.0,0.0,4.0,67.0,0.0,8.0,3.0,8.0,0.0,0.0,3.0,0.0,0.0
mobicents.csv,13.0,1.0,4.0,8.0,1.0,0.0,0.0,1.0,20.0,1.0,4.0,7.0,14.0,0.0,2.0,2.0,0.0,0.0
mp-rechnungs-und-kundenverwaltung.csv,6.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,13.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0
openefm.csv,12.0,0.0,0.0,11.0,0.0,1.0,1.0,3.0,35.0,0.0,9.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0
power-architect.csv,16.0,4.0,1.0,7.0,1.0,1.0,0.0,3.0,20.0,0.0,2.0,1.0,4.0,7.0,0.0,3.0,0.0,0.0
sidekar.csv,5.0,0.0,2.0,7.0,0.0,2.0,0.0,2.0,20.0,1.0,1.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0
wheat.csv,12.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,21.0,1.0,2.0,7.0,5.0,1.0,0.0,11.0,0.0,0.0
yarp0.csv,9.0,11.0,0.0,6.0,0.0,0.0,0.0,9.0,23.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0
