,f1,g,recall,precision,pf,wins
adonthell.csv,0.49,0.52,0.56,0.48,0.37,13
avisynth2.csv,0.04,0.04,0.03,0.05,0.05,0
bigdata.csv,0.28,0.24,0.3,0.5,0.2,6
dsworkbench.csv,0.15,0.1,0.08,0.32,0.1,2
foursquared.csv,0.21,0.18,0.15,0.61,0.07,5
geotools.csv,0.53,0.57,0.68,0.47,0.62,12
gephex.csv,0.54,0.47,0.81,0.4,0.63,11
jgossipforum.csv,0.27,0.21,0.18,0.45,0.16,3
madman.csv,0.31,0.34,0.32,0.36,0.35,4
pokenetonline.csv,0.61,0.3,0.96,0.44,0.9,9
qmmp.csv,0.49,0.54,0.75,0.4,0.61,10
rcp-company-uibindings.csv,0.46,0.58,0.61,0.49,0.37,14
simplewebservices.csv,0.52,0.58,0.78,0.5,0.57,15
t-2.csv,0.44,0.38,0.56,0.34,0.42,7
wsmt.csv,0.12,0.14,0.12,0.2,0.16,1
yarp0.csv,0.41,0.45,0.53,0.44,0.51,8
