,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,1.0,0.54,0.24,1.0,0.58,0.19,0.25,0.36,0.5
ingex.csv,0.29,0.33,0.17,0.88,0.42,0.16,0.96,0.23,0.43
megasquirtavr.csv,0.3,1.0,0.14,0.92,0.3,0.16,0.37,0.37,0.27
owlapi.csv,0.56,0.18,0.27,1.0,0.5,1.0,0.69,0.2,0.2
piccolo2d.csv,0.0,0.0,1.0,0.0,0.6,0.8,0.67,0.5,0.5
servicestack.csv,0.0,0.17,0.12,1.0,0.33,0.2,1.0,0.64,1.0
tolven.csv,0.47,0.48,0.28,1.0,0.97,0.44,0.53,0.46,0.23
twostep.csv,0.37,0.24,0.18,0.81,0.44,0.31,0.43,1.0,0.54
wxlua.csv,0.33,0.22,0.15,0.99,0.27,0.11,0.4,0.29,0.26
