,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,1.0,0.42,0.27,0.15,0.39,0.21,0.11,0.22,0.11
ingex.csv,0.25,0.36,0.25,0.37,0.41,0.24,0.87,0.26,0.47
megasquirtavr.csv,0.46,0.86,0.24,0.96,0.46,0.28,0.54,0.54,0.42
owlapi.csv,0.41,0.27,0.34,0.37,0.41,0.96,0.43,0.24,0.26
piccolo2d.csv,0.0,0.0,1.0,0.0,0.26,0.27,0.12,0.07,0.11
servicestack.csv,0.0,0.28,0.14,0.02,0.35,0.28,0.13,0.38,0.97
tolven.csv,0.36,0.49,0.32,0.07,0.97,0.44,0.54,0.57,0.26
twostep.csv,0.46,0.34,0.28,0.25,0.57,0.45,0.54,0.98,0.47
wxlua.csv,0.44,0.35,0.26,0.99,0.39,0.18,0.47,0.4,0.41
