,f1,g,recall,precision,pf,wins
abbot.csv,0.475,0.535,0.81,0.345,0.6699999999999999,7
crisscross.csv,0.495,0.29500000000000004,0.95,0.365,0.92,1
gabel.csv,0.37,0.425,0.38,0.49,0.12,10
jguard.csv,0.48,0.45999999999999996,0.84,0.38,0.805,5
jitterbit.csv,0.44499999999999995,0.455,0.49,0.49,0.335,9
mycila.csv,0.495,0.45999999999999996,0.69,0.46499999999999997,0.66,6
nova.csv,0.53,0.53,0.74,0.45999999999999996,0.71,11
ontomorphtab.csv,0.435,0.565,0.74,0.31,0.725,4
tmva.csv,0.45,0.385,0.825,0.35,0.75,3
vienna-add-in.csv,0.395,0.54,0.6799999999999999,0.315,0.6799999999999999,2
vrjuggler.csv,0.385,0.42500000000000004,0.385,0.49,0.19,8
wpdev.csv,0.46499999999999997,0.33,0.975,0.31000000000000005,0.905,0
