,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,mpgravity.csv,customwars.csv,amygdala.csv,acdk.csv,roller.csv,xinity.csv,gss.csv
acdk.csv,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,176.0,6.0,1.0,1.0,0.0,0.0,2.0,3.0
amygdala.csv,2.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,294.0,1.0,14.0,0.0,3.0,1.0,1.0,0.0
awemud.csv,0.0,2.0,0.0,1.0,0.0,2.0,8.0,1.0,670.0,52.0,18.0,4.0,3.0,0.0,0.0,2.0
bullet.csv,1.0,3.0,0.0,2.0,2.0,0.0,10.0,4.0,1474.0,0.0,3.0,1.0,64.0,0.0,0.0,0.0
customwars.csv,0.0,2.0,10.0,22.0,0.0,0.0,12.0,5.0,2488.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
dvd-create.csv,2.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,1377.0,4.0,11.0,3.0,19.0,0.0,0.0,5.0
gbif-indexingtoolkit.csv,0.0,2.0,0.0,5.0,2.0,1.0,2.0,0.0,560.0,0.0,4.0,1.0,1.0,1.0,0.0,4.0
go.csv,1.0,0.0,2.0,27.0,0.0,0.0,21.0,1.0,1360.0,3.0,12.0,1.0,17.0,2.0,0.0,1.0
gss.csv,1.0,2.0,5.0,1.0,0.0,2.0,4.0,2.0,1119.0,1.0,10.0,0.0,3.0,3.0,0.0,0.0
kwave.csv,0.0,1.0,0.0,11.0,0.0,0.0,4.0,1.0,722.0,52.0,1.0,0.0,12.0,3.0,0.0,0.0
lsb.csv,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,106.0,52.0,1.0,0.0,3.0,0.0,1.0,0.0
mpgravity.csv,1.0,3.0,12.0,3.0,0.0,2.0,12.0,2.0,1902.0,0.0,1.0,2.0,3.0,0.0,2.0,7.0
qcad2.csv,1.0,4.0,0.0,1.0,0.0,1.0,0.0,11.0,1256.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0
qtwin.csv,107.0,123.0,71.0,181.0,91.0,87.0,144.0,60.0,0.0,52.0,111.0,72.0,367.0,0.0,66.0,0.0
roller.csv,0.0,3.0,0.0,4.0,0.0,0.0,4.0,9.0,1167.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0
xinity.csv,5.0,2.0,9.0,9.0,0.0,1.0,7.0,2.0,2488.0,5.0,15.0,2.0,32.0,3.0,0.0,0.0
