,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.54,0.37,0.7,0.56,0.38,0.7,0.94,0.67,0.56
azureus.csv,0.47,0.38,0.45,0.36,0.27,0.51,0.36,0.38,0.42
columba.csv,0.4,0.34,0.44,0.45,0.36,0.36,0.79,0.41,0.49
continuum-ide.csv,0.91,0.9,0.75,0.87,0.4,0.97,0.95,0.8,0.88
emulemorph.csv,0.0,0.0,0.67,0.57,0.8,0.67,0.83,0.0,0.83
factor.csv,0.0,0.83,0.92,0.67,0.75,0.67,0.5,0.5,0.86
pcgen.csv,0.44,0.37,0.44,0.41,0.34,0.56,0.36,0.41,0.39
stemkit.csv,0.77,0.74,0.66,0.56,0.8,0.79,0.74,0.92,0.97
utgb.csv,0.48,0.49,0.96,0.7,0.5,0.73,0.78,0.8,0.66
