,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.32,0.4,0.82,0.17,0.18,0.15,0.6,0.47,0.56,0.22,0.86,0.71,0.54,0.43,0.67,0.59
customsagetv.csv,0.57,0.75,0.0,0.8,0.19,0.1,0.65,1.0,0.0,0.42,0.89,1.0,0.67,0.5,0.7,0.9
fluidium.csv,0.67,0.83,1.0,0.2,0.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.62,1.0,0.67
guineu.csv,0.53,0.33,0.79,0.14,0.17,0.16,0.55,0.43,0.17,0.18,0.94,0.73,0.47,0.42,0.64,0.77
inkscape.csv,0.3,0.45,0.79,0.17,0.32,0.19,0.79,0.4,0.2,0.29,0.81,0.76,0.5,0.42,0.65,0.57
mpqc.csv,0.21,0.27,1.0,0.0,0.09,0.29,0.5,0.38,0.11,0.22,0.94,0.75,0.32,0.4,0.61,0.71
nsis.csv,0.27,0.33,0.85,0.13,0.12,0.17,0.53,0.33,0.18,0.24,0.97,0.84,0.5,0.29,0.6,0.7
octave.csv,0.27,0.44,1.0,0.16,0.41,0.16,0.82,0.39,0.05,0.27,0.85,0.78,0.36,0.39,0.67,0.52
owfs.csv,0.27,0.41,0.79,0.3,0.26,0.1,0.65,0.44,0.24,0.25,0.91,0.82,0.62,0.38,0.65,0.49
owlib.csv,0.34,0.61,0.95,0.2,0.21,0.1,0.61,0.54,0.33,0.32,0.93,0.83,0.67,0.5,0.84,0.57
pamguard.csv,0.28,0.35,0.78,0.14,0.23,0.14,0.53,0.39,0.29,0.19,0.97,0.79,0.47,0.41,0.74,0.27
prelude.csv,0.32,0.4,0.95,0.2,0.18,0.14,0.62,0.45,0.21,0.29,0.89,0.83,0.5,0.47,0.65,0.58
robocode.csv,0.39,0.49,0.0,0.35,0.24,0.13,0.71,0.7,0.23,0.38,0.91,0.82,0.54,0.48,0.65,0.59
uwom-server.csv,0.37,0.41,1.0,0.16,0.28,0.1,0.67,0.44,0.21,0.35,0.93,0.87,0.54,0.42,0.56,0.75
zengine.csv,0.31,0.39,0.85,0.15,0.18,0.17,0.57,0.45,0.19,0.26,0.92,1.0,0.52,0.31,0.63,0.6
zildo.csv,0.43,0.44,0.96,0.17,0.27,0.12,0.63,0.73,0.33,0.29,0.86,0.91,0.75,0.43,0.65,0.79
