,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.54,0.99,0.59,0.54,0.65,0.52,0.61,0.58,0.55,0.34,0.63,0.57,0.62,0.46,0.59,0.59,0.57,0.65,0.59
boost-sandbox.csv,0.54,0.39,0.34,0.59,0.58,0.49,0.21,0.99,0.59,0.71,0.53,0.35,0.44,0.72,0.56,0.54,0.43,0.44,0.49
dspace-gsoc.csv,0.17,0.18,0.0,0.28,0.19,0.16,0.47,0.52,0.3,0.43,0.38,0.09,0.5,0.48,0.95,0.19,0.27,0.0,0.24
enlightenment.csv,0.31,0.46,0.69,0.65,0.7,0.25,0.97,0.41,0.54,0.66,0.47,0.41,0.54,0.25,0.59,0.55,0.27,0.74,0.59
fceugc.csv,0.33,0.43,0.0,0.47,0.4,0.3,0.29,0.2,0.26,0.45,0.96,0.47,0.41,0.13,0.13,0.17,0.22,0.55,0.42
gnukeda.csv,0.55,0.34,0.8,0.56,0.51,0.98,0.37,0.56,0.34,0.61,0.59,0.46,0.59,0.13,0.67,0.36,0.61,0.87,0.66
jaolt.csv,0.46,0.48,0.92,0.58,0.44,0.25,0.32,0.21,0.52,0.54,0.51,0.46,0.98,0.13,0.35,0.45,0.56,0.75,0.52
knowledge.csv,0.09,0.81,0.09,0.21,1.0,0.54,0.64,0.0,0.42,0.52,0.52,0.48,0.62,0.0,0.0,0.05,0.48,0.43,0.32
kowari.csv,0.0,0.15,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.88,0.0,0.0,0.04,0.0,0.04,0.19,0.0,0.0,0.01
lufa-lib.csv,0.4,0.14,0.83,0.39,0.52,0.48,0.48,0.34,0.35,0.47,0.42,0.46,0.36,0.13,0.1,0.95,0.27,0.28,0.48
maidsafe-dht.csv,1.0,0.06,0.96,0.39,0.35,0.27,0.19,0.05,0.19,0.17,0.22,0.52,0.34,0.26,0.04,0.17,0.36,0.55,0.4
pixel-commandos.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,0.0
playerstage.csv,0.5,0.25,0.81,0.98,0.52,0.4,0.09,0.47,0.37,0.33,0.37,0.12,0.42,0.54,0.5,0.53,0.35,0.65,0.54
proftp.csv,0.54,0.56,0.94,0.61,0.46,0.37,0.39,0.28,0.36,0.66,0.64,0.94,0.56,0.37,0.2,0.55,0.6,0.73,0.53
tcvp.csv,0.17,0.12,0.37,0.12,0.07,0.24,0.14,0.09,0.46,0.47,0.12,0.09,0.22,1.0,0.26,0.21,0.31,0.29,0.2
theresa.csv,0.0,0.0,1.0,0.06,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.29,0.09
uwom.csv,0.51,0.0,0.0,0.17,0.21,0.53,0.41,0.07,0.1,0.58,0.75,0.76,0.35,0.37,0.29,0.17,0.1,0.69,0.97
xapian.csv,0.68,0.37,0.91,0.7,0.67,0.69,0.42,0.42,0.28,0.56,0.61,0.54,0.5,0.71,0.22,0.44,0.97,0.87,0.7
yaprm.csv,0.47,0.09,0.0,0.4,0.29,0.44,0.1,0.44,1.0,0.33,0.53,0.41,0.41,0.0,0.41,0.06,0.55,0.29,0.32
