,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.31,0.4,0.82,0.18,0.2,0.16,0.6,0.53,0.56,0.21,0.87,0.75,0.54,0.41,0.69,0.6
customsagetv.csv,0.5,0.64,0.0,0.33,0.28,0.11,0.65,0.5,0.31,0.33,0.91,1.0,0.64,0.43,0.6,0.9
fluidium.csv,0.67,0.5,0.0,0.14,0.0,0.12,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.62
guineu.csv,0.54,0.33,0.78,0.15,0.16,0.2,0.58,0.42,0.16,0.18,0.95,0.68,0.42,0.42,0.68,0.78
inkscape.csv,0.31,0.46,0.79,0.17,0.25,0.26,0.82,0.4,0.19,0.3,0.83,0.76,0.49,0.42,0.65,0.57
mpqc.csv,0.3,0.15,0.0,0.0,0.13,0.32,0.44,0.37,0.0,0.18,0.93,0.68,0.3,0.21,0.0,0.0
nsis.csv,0.3,0.34,0.86,0.1,0.14,0.23,0.55,0.33,0.19,0.25,0.98,0.83,0.53,0.32,0.62,0.78
octave.csv,0.27,0.45,1.0,0.18,0.26,0.13,0.8,0.44,0.05,0.26,0.81,0.94,0.47,0.45,0.73,0.47
owfs.csv,0.27,0.39,0.79,0.31,0.22,0.11,0.65,0.39,0.14,0.31,0.91,0.75,0.47,0.48,0.6,0.56
owlib.csv,0.36,0.59,0.93,0.22,0.25,0.06,0.63,0.54,0.32,0.3,0.91,0.83,0.66,0.52,0.78,0.61
pamguard.csv,0.29,0.38,0.79,0.2,0.24,0.19,0.55,0.43,0.35,0.18,0.96,0.81,0.56,0.44,0.74,0.42
prelude.csv,0.32,0.44,0.97,0.19,0.18,0.13,0.62,0.46,0.21,0.3,0.88,0.82,0.51,0.47,0.63,0.59
robocode.csv,0.39,0.5,0.0,0.38,0.26,0.13,0.73,0.75,0.23,0.38,0.91,0.88,0.51,0.5,0.65,0.6
uwom-server.csv,0.31,0.4,1.0,0.09,0.25,0.12,0.71,0.44,0.2,0.35,0.91,0.81,0.38,0.44,0.58,0.77
zengine.csv,0.31,0.4,0.85,0.18,0.19,0.16,0.58,0.45,0.18,0.25,0.92,1.0,0.51,0.35,0.64,0.57
zildo.csv,0.43,0.44,0.96,0.17,0.27,0.12,0.63,0.73,0.33,0.29,0.86,0.91,0.75,0.43,0.65,0.79
