,f1,g,recall,precision,pf,wins
applet2app.csv,0.47,0.64,0.64,0.51,0.35,14
autowikibrowser.csv,0.55,0.61,0.67,0.43,0.54,12
biodwh.csv,0.47,0.45,0.4,0.61,0.13,13
cities3d.csv,0.26,0.18,0.15,0.21,0.17,1
dynalloy.csv,0.48,0.47,0.67,0.37,0.58,6
enzo.csv,0.53,0.51,0.83,0.41,0.8,8
genecys.csv,0.47,0.44,0.85,0.37,0.82,4
kmatplot.csv,0.31,0.43,0.47,0.42,0.3,5
modplug.csv,0.54,0.45,0.88,0.4,0.79,7
nabu-library.csv,0.32,0.32,0.28,0.37,0.24,3
natpad.csv,0.46,0.49,0.54,0.44,0.37,9
nebuladevice.csv,0.18,0.2,0.17,0.33,0.13,2
ossbuild.csv,0.43,0.53,0.63,0.42,0.45,10
xemeiah.csv,0.48,0.58,0.69,0.39,0.53,11
xined.csv,0.0,0.0,0.0,0.0,0.0,0
