,recall,precision,pf,pci_20,ifa,wins
applet2app.csv,0.64,0.51,0.35,0.44,0.0,13
autowikibrowser.csv,0.67,0.43,0.54,0.34,2.0,4
biodwh.csv,0.4,0.61,0.13,0.65,0.0,14
cities3d.csv,0.15,0.21,0.17,0.56,5.0,1
dynalloy.csv,0.67,0.37,0.58,0.57,2.0,6
enzo.csv,0.83,0.41,0.8,0.39,1.0,2
genecys.csv,0.85,0.37,0.82,0.45,1.0,3
kmatplot.csv,0.47,0.42,0.3,0.49,2.0,8
modplug.csv,0.88,0.4,0.79,0.45,2.0,5
nabu-library.csv,0.28,0.37,0.24,0.71,1.0,9
natpad.csv,0.54,0.44,0.37,0.59,1.0,12
nebuladevice.csv,0.17,0.33,0.13,0.8,4.0,10
ossbuild.csv,0.63,0.42,0.45,0.57,3.0,11
xemeiah.csv,0.69,0.39,0.53,0.48,1.0,7
xined.csv,0.0,0.0,0.0,0.0,126.0,0
