,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,wxcode.csv,arm-webradio.csv
alleg.csv,1.0,3.0,5.0,7.0,2.0,6.0,3.0,2.0,1.0,26.0,6.0,0.0,1.0,141.0,2.0,0.0,21.0,2.0
arm-webradio.csv,0.0,2.0,19.0,53.0,2.0,1.0,2.0,3.0,2.0,35.0,2.0,0.0,0.0,182.0,2.0,0.0,2.0,0.0
bwapi.csv,1.0,0.0,14.0,55.0,0.0,1.0,0.0,25.0,1.0,10.0,9.0,0.0,0.0,255.0,1.0,0.0,2.0,3.0
co-ode-owl-plugins.csv,3.0,4.0,23.0,16.0,0.0,1.0,0.0,0.0,4.0,22.0,6.0,0.0,0.0,182.0,0.0,1.0,0.0,3.0
firebreath.csv,1.0,4.0,15.0,42.0,1.0,0.0,8.0,10.0,2.0,21.0,13.0,2.0,1.0,181.0,2.0,3.0,3.0,5.0
frogatto.csv,0.0,13.0,6.0,19.0,0.0,1.0,4.0,3.0,0.0,8.0,5.0,2.0,0.0,55.0,0.0,0.0,0.0,10.0
gretl.csv,1.0,2.0,12.0,101.0,2.0,4.0,2.0,9.0,1.0,18.0,10.0,0.0,1.0,287.0,0.0,1.0,36.0,2.0
jasperreports.csv,1.0,3.0,101.0,0.0,1.0,3.0,72.0,19.0,0.0,22.0,74.0,0.0,0.0,0.0,68.0,0.0,82.0,131.0
konversation.csv,0.0,1.0,0.0,5.0,1.0,2.0,15.0,2.0,2.0,3.0,74.0,2.0,3.0,6.0,1.0,0.0,3.0,0.0
linuxsh.csv,0.0,0.0,19.0,88.0,2.0,5.0,5.0,10.0,0.0,22.0,10.0,2.0,0.0,167.0,2.0,0.0,3.0,3.0
moviesandbox.csv,1.0,2.0,5.0,23.0,0.0,3.0,4.0,6.0,3.0,12.0,4.0,1.0,1.0,79.0,2.0,1.0,16.0,1.0
ontomorphtab.csv,0.0,2.0,4.0,8.0,0.0,1.0,3.0,2.0,2.0,7.0,2.0,0.0,0.0,68.0,1.0,1.0,82.0,0.0
opengs.csv,2.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,77.0,0.0,0.0,5.0,1.0
scite-ru.csv,1.0,3.0,8.0,51.0,0.0,1.0,0.0,6.0,6.0,21.0,10.0,0.0,0.0,182.0,0.0,1.0,0.0,3.0
tokratan.csv,1.0,65.0,17.0,58.0,2.0,1.0,6.0,5.0,1.0,0.0,4.0,2.0,2.0,43.0,0.0,0.0,11.0,0.0
vrjuggler.csv,1.0,5.0,8.0,23.0,1.0,7.0,16.0,9.0,1.0,4.0,0.0,3.0,0.0,163.0,2.0,1.0,13.0,2.0
wxcode.csv,55.0,65.0,1.0,11.0,0.0,5.0,5.0,2.0,130.0,138.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,131.0
xuggle.csv,1.0,4.0,23.0,0.0,1.0,3.0,14.0,7.0,2.0,22.0,74.0,2.0,1.0,178.0,1.0,0.0,0.0,3.0
