,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.31,0.35,0.29,0.02,0.15,0.12,0.54,0.15
bibedt.csv,0.12,0.29,0.37,0.27,0.41,0.31,0.26,0.54
customwars.csv,0.48,0.5,0.37,0.54,0.31,0.12,0.46,0.85
impala.csv,0.04,0.35,0.37,0.39,0.05,0.28,0.23,0.15
massiv.csv,0.0,0.0,0.03,0.0,0.05,0.0,0.05,0.04
playerstage.csv,0.27,0.19,0.36,0.22,0.53,0.28,0.5,0.42
quarkplusplus.csv,0.53,0.17,0.34,0.37,0.39,0.31,0.68,0.65
xinity.csv,0.69,0.83,0.6,0.49,0.25,0.88,0.66,0.46
