,playerstage.csv,aubit4gl.csv,massiv.csv,bibedt.csv,customwars.csv,quarkplusplus.csv,impala.csv,xinity.csv
aubit4gl.csv,0.4,0.65,0.0,0.0,0.24,0.08,0.72,0.15
bibedt.csv,0.55,0.24,0.75,0.5,0.35,0.5,0.24,0.51
customwars.csv,0.55,0.63,0.25,0.8,0.53,0.33,0.52,0.83
impala.csv,0.05,0.31,0.5,0.5,0.12,0.08,0.52,0.2
massiv.csv,0.0,0.0,1.0,0.0,0.18,0.0,0.04,0.12
playerstage.csv,0.72,0.09,0.5,0.6,0.59,0.38,0.4,0.44
quarkplusplus.csv,0.57,0.06,1.0,0.6,0.47,0.62,0.56,0.63
xinity.csv,0.43,0.87,0.5,0.4,0.41,0.75,0.64,0.83
