,recall,precision,pf,pci_20,ifa,wins
chipster.csv,0.23,0.29,0.03,0.45,4.0,4
codepurge.csv,0.64,0.42,0.45,0.43,2.0,8
fontforge.csv,0.94,0.36,0.99,0.37,2.0,5
gmerlin.csv,0.9,0.14,0.87,0.36,5.0,0
hatari.csv,0.76,0.42,0.69,0.44,3.0,6
jaolt.csv,0.6,0.35,0.42,0.46,1.0,10
jcl.csv,0.65,0.44,0.45,0.48,1.0,14
ltp.csv,0.71,0.42,0.65,0.49,2.0,9
mia.csv,0.44,0.49,0.25,0.62,1.0,15
net-snmp.csv,0.48,0.38,0.41,0.58,2.0,13
opde.csv,0.64,0.36,0.53,0.46,2.0,7
oppna-program-hsatools.csv,0.84,0.4,0.58,0.41,1.0,12
powerfolder-.csv,0.44,0.44,0.28,0.48,2.0,11
qlc.csv,0.5,0.23,0.3,0.45,4.0,2
quantlib.csv,0.18,0.32,0.22,0.4,5.0,1
tcl.csv,0.62,0.29,0.7,0.48,4.0,3
