,f1,g,recall,precision,pf,wins
chipster.csv,0.21,0.27,0.23,0.29,0.03,3
codepurge.csv,0.47,0.55,0.64,0.42,0.45,13
fontforge.csv,0.53,0.05,0.94,0.36,0.99,2
gmerlin.csv,0.25,0.0,0.9,0.14,0.87,0
hatari.csv,0.52,0.52,0.76,0.42,0.69,12
jaolt.csv,0.41,0.53,0.6,0.35,0.42,11
jcl.csv,0.51,0.56,0.65,0.44,0.45,14
ltp.csv,0.44,0.51,0.71,0.42,0.65,8
mia.csv,0.34,0.42,0.44,0.49,0.25,10
net-snmp.csv,0.41,0.46,0.48,0.38,0.41,6
opde.csv,0.38,0.47,0.64,0.36,0.53,7
oppna-program-hsatools.csv,0.53,0.55,0.84,0.4,0.58,15
powerfolder-.csv,0.37,0.46,0.44,0.44,0.28,9
qlc.csv,0.33,0.42,0.5,0.23,0.3,5
quantlib.csv,0.23,0.05,0.18,0.32,0.22,1
tcl.csv,0.43,0.47,0.62,0.29,0.7,4
