,recall,precision,pf,pci_20,ifa,wins
adobe-source.csv,0.43,0.39,0.32,0.605,1.0,16
aubit4gl.csv,0.28500000000000003,0.405,0.185,0.83,2.0,18
bionote.csv,0.28500000000000003,0.33499999999999996,0.18,0.565,3.0,11
bullet.csv,0.61,0.275,0.495,0.48,2.0,10
customwars.csv,0.485,0.355,0.315,0.425,1.5,14
findbugs.csv,0.71,0.25,0.485,0.455,4.0,2
frogatto.csv,0.77,0.27,0.62,0.385,2.0,7
grisbi.csv,0.855,0.19,0.865,0.39,4.5,0
lsb.csv,0.665,0.24,0.51,0.51,3.0,6
oscarmcmaster.csv,0.5549999999999999,0.31,0.4,0.48,1.0,15
plearn.csv,0.43,0.19,0.405,0.56,4.0,1
psrchive.csv,0.525,0.39,0.275,0.615,1.0,17
re2c.csv,0.52,0.3,0.5,0.62,3.5,8
rebecca-aiml.csv,0.735,0.33999999999999997,0.485,0.405,1.5,13
rtrt-on-gpu.csv,0.425,0.25,0.495,0.585,3.0,5
stemkit.csv,0.365,0.325,0.29,0.675,3.0,12
tcvp.csv,0.065,0.2,0.04,0.625,3.0,4
tktoolkit.csv,0.77,0.25,0.69,0.44,3.0,3
tycho.csv,0.435,0.405,0.22999999999999998,0.655,1.0,19
xstore.csv,0.625,0.24,0.44,0.44,1.5,9
