,f1,g,recall,precision,pf,wins
adobe-source.csv,0.385,0.47,0.43,0.39,0.32,12
aubit4gl.csv,0.31,0.32499999999999996,0.28500000000000003,0.405,0.185,7
bionote.csv,0.27,0.325,0.28500000000000003,0.33499999999999996,0.18,4
bullet.csv,0.32,0.52,0.61,0.275,0.495,9
customwars.csv,0.365,0.5,0.485,0.355,0.315,15
findbugs.csv,0.36,0.58,0.71,0.25,0.485,16
frogatto.csv,0.39,0.575,0.77,0.27,0.62,13
grisbi.csv,0.31000000000000005,0.375,0.855,0.19,0.865,2
lsb.csv,0.345,0.535,0.665,0.24,0.51,10
oscarmcmaster.csv,0.375,0.545,0.5549999999999999,0.31,0.4,14
plearn.csv,0.245,0.42000000000000004,0.43,0.19,0.405,3
psrchive.csv,0.44999999999999996,0.535,0.525,0.39,0.275,19
re2c.csv,0.345,0.47,0.52,0.3,0.5,6
rebecca-aiml.csv,0.38,0.62,0.735,0.33999999999999997,0.485,18
rtrt-on-gpu.csv,0.29,0.395,0.425,0.25,0.495,1
stemkit.csv,0.28,0.405,0.365,0.325,0.29,5
tcvp.csv,0.09,0.08,0.065,0.2,0.04,0
tktoolkit.csv,0.375,0.525,0.77,0.25,0.69,8
tycho.csv,0.455,0.475,0.435,0.405,0.22999999999999998,17
xstore.csv,0.33999999999999997,0.52,0.625,0.24,0.44,11
