,plearn.csv,re2c.csv,psrchive.csv,lsb.csv,aubit4gl.csv,bullet.csv,tktoolkit.csv,customwars.csv,rtrt-on-gpu.csv,stemkit.csv,frogatto.csv,grisbi.csv,tcvp.csv,xstore.csv,tycho.csv,bionote.csv,rebecca-aiml.csv,adobe-source.csv,findbugs.csv,oscarmcmaster.csv
adobe-source.csv,0.43,0.37,0.4,0.24,0.07,0.69,0.0,0.24,0.27,0.08,0.56,0.77,0.11,0.5,0.68,0.18,0.29,0.58,0.53,0.41
aubit4gl.csv,0.1,0.42,0.24,0.42,0.68,0.53,0.23,0.16,0.0,0.0,0.44,0.4,0.0,0.29,0.41,0.24,0.54,0.33,0.53,0.29
bionote.csv,0.46,0.2,0.33,0.04,0.21,0.51,0.21,0.26,0.33,0.0,0.24,0.9,0.0,0.33,0.0,0.64,0.22,0.35,0.43,0.28
bullet.csv,0.43,0.15,0.34,0.56,0.7,0.8,0.22,0.12,0.22,0.17,0.71,0.67,0.18,0.63,0.24,0.24,0.68,0.3,0.42,0.28
customwars.csv,0.46,0.13,0.37,0.65,0.66,0.6,0.23,0.31,0.36,0.06,0.53,0.86,0.0,0.52,0.1,0.45,0.32,0.36,0.43,0.26
findbugs.csv,0.47,0.32,0.33,0.0,0.61,0.77,0.27,0.27,0.19,0.1,0.63,0.91,0.18,0.63,0.76,0.23,0.51,0.36,0.53,0.36
frogatto.csv,0.46,0.12,0.31,0.45,0.67,0.79,0.24,0.29,0.21,0.17,0.72,0.88,0.0,0.65,0.65,0.33,0.39,0.39,0.52,0.36
grisbi.csv,0.45,0.18,0.28,0.2,0.65,0.85,0.2,0.27,0.26,0.11,0.69,0.89,0.2,0.66,0.66,0.21,0.45,0.28,0.5,0.34
lsb.csv,0.38,0.14,0.3,0.7,0.68,0.72,0.26,0.26,0.25,0.19,0.64,0.4,0.0,0.6,0.45,0.29,0.39,0.26,0.55,0.31
oscarmcmaster.csv,0.49,0.33,0.29,0.27,0.56,0.66,0.27,0.35,0.29,0.0,0.6,0.89,0.12,0.59,0.67,0.26,0.39,0.41,0.49,0.36
plearn.csv,0.55,0.18,0.3,0.0,0.03,0.63,0.0,0.18,0.19,0.0,0.45,0.67,0.09,0.63,0.66,0.24,0.23,0.25,0.42,0.34
psrchive.csv,0.47,0.59,0.55,0.28,0.69,0.63,0.23,0.32,0.27,0.0,0.48,0.78,0.0,0.54,0.56,0.32,0.43,0.38,0.5,0.39
re2c.csv,0.34,0.92,0.27,0.35,0.43,0.56,0.06,0.16,0.25,0.17,0.68,0.37,0.23,0.62,0.74,0.09,0.52,0.14,0.48,0.31
rebecca-aiml.csv,0.4,0.29,0.3,0.56,0.67,0.8,0.18,0.25,0.31,0.12,0.75,0.78,0.16,0.66,0.78,0.29,0.78,0.36,0.56,0.32
rtrt-on-gpu.csv,0.32,0.11,0.19,0.46,0.68,0.55,0.2,0.15,0.61,0.09,0.38,0.57,0.1,0.21,0.4,0.12,0.36,0.29,0.29,0.2
stemkit.csv,0.14,0.26,0.19,0.52,0.61,0.5,0.21,0.28,0.35,0.3,0.34,0.53,0.16,0.2,0.15,0.18,0.48,0.28,0.42,0.17
tcvp.csv,0.0,0.0,0.08,0.48,0.0,0.03,0.0,0.1,0.0,0.17,0.24,0.03,0.4,0.34,0.4,0.0,0.28,0.0,0.12,0.12
tktoolkit.csv,0.3,0.22,0.3,0.4,0.63,0.83,0.37,0.27,0.29,0.15,0.67,0.76,0.22,0.63,0.66,0.22,0.7,0.38,0.46,0.35
tycho.csv,0.47,0.53,0.47,0.05,0.24,0.46,0.13,0.23,0.13,0.15,0.54,0.66,0.09,0.53,0.78,0.55,0.45,0.29,0.54,0.39
xstore.csv,0.33,0.13,0.27,0.37,0.68,0.6,0.22,0.24,0.14,0.13,0.65,0.63,0.16,0.72,0.56,0.24,0.61,0.35,0.51,0.32
