,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.22,0.45,0.73,0.11,0.45
nabu-library.csv,0.15,0.22,0.89,0.32,0.87
pcgen.csv,0.97,0.73,1.0,0.97,0.98
selenium.csv,0.67,0.69,0.73,0.84,0.55
tolven.csv,0.53,0.64,0.14,0.73,0.13
