,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.45,0.0,0.46,0.48,0.55,0.77,0.19,0.61,0.39
carabiner.csv,0.61,0.09,0.7,0.93,0.05,0.72,0.48,0.5,0.24
continuum-ide.csv,0.31,0.91,0.16,0.3,0.45,0.21,0.04,0.43,0.0
gtad.csv,0.18,0.0,0.11,0.09,0.0,0.31,0.17,0.18,0.12
htmlunit.csv,0.46,0.0,0.33,0.26,0.1,0.54,0.45,0.38,0.45
jsr308-langtools.csv,0.65,0.09,0.68,0.01,0.1,0.79,0.82,0.93,0.88
kaffeine.csv,0.94,0.09,0.5,0.57,1.0,0.92,0.39,0.72,0.31
stemkit.csv,0.13,0.27,0.35,0.22,0.1,0.05,0.21,0.22,0.29
taokgame.csv,0.31,0.0,0.1,0.07,0.25,0.23,0.44,0.14,0.25
