,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.3,0.72,0.42,0.53,0.21,0.68,1.0,0.53,0.72
graphmak.csv,0.33,0.75,1.0,0.62,0.24,0.69,0.78,1.0,0.82
guineu.csv,1.0,0.57,0.41,0.8,0.12,0.86,0.73,0.88,0.74
jhotdraw.csv,0.75,0.39,0.2,1.0,1.0,0.67,0.54,0.44,0.55
ofbiz.csv,0.44,0.68,0.56,0.73,0.3,0.75,0.82,0.39,1.0
pdfedit.csv,0.47,0.86,0.37,1.0,0.23,0.59,0.91,0.17,0.73
pokeglobal.csv,0.37,0.98,0.39,0.52,0.17,0.65,0.8,0.46,0.74
red5.csv,0.56,0.74,0.46,0.36,0.26,1.0,0.82,0.54,0.69
twostep.csv,0.3,0.48,0.36,0.47,0.27,0.68,0.8,1.0,0.67
