,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.33,0.56,0.84,0.14,0.44
nabu-library.csv,0.15,0.24,0.86,0.3,0.87
pcgen.csv,0.8,0.67,0.77,0.89,1.0
selenium.csv,0.67,0.62,0.64,0.81,0.46
tolven.csv,0.3,0.49,0.0,0.76,0.03
